"","year","FSTATE","post74","dcpoverty","dcunemp","dcblack_per","dcp15t17","dcp18t24","dcp25t34","dcpolice_per1","dcprison_per1","robmin","robmax","mmdate","addondate","mmterm","addonterm","addonminfrac","addonmaxfrac","addontermpost","addonminpost","addonmaxpost","rmurder","rrapetot","rrobtot","rrobgun","raslttot","rasltgun","rburgtot","rlarceny","ralloffense","amurder","arapetot","arobtot","arobgun","aaslttot","aasltgun","aburgtot","alarceny","aalloffense","jmurder","jrapetot","jrobtot","jrobgun","jaslttot","jasltgun","jburgtot","jlarceny","jalloffense","lnrmurder","pcrmurder","lnpcrmurder","lnrrapetot","pcrrapetot","lnpcrrapetot","lnrrobtot","pcrrobtot","lnpcrrobtot","lnrrobgun","pcrrobgun","lnpcrrobgun","lnraslttot","pcraslttot","lnpcraslttot","lnrasltgun","pcrasltgun","lnpcrasltgun","lnrburgtot","pcrburgtot","lnpcrburgtot","lnrlarceny","pcrlarceny","lnpcrlarceny","lnralloffense","pcralloffense","lnpcralloffense","lnamurder","pcamurder","lnpcamurder","lnarapetot","pcarapetot","lnpcarapetot","lnarobtot","pcarobtot","lnpcarobtot","lnarobgun","pcarobgun","lnpcarobgun","lnaaslttot","pcaaslttot","lnpcaaslttot","lnaasltgun","pcaasltgun","lnpcaasltgun","lnaburgtot","pcaburgtot","lnpcaburgtot","lnalarceny","pcalarceny","lnpcalarceny","lnaalloffense","pcaalloffense","lnpcaalloffense","lnjmurder","pcjmurder","lnpcjmurder","lnjrapetot","pcjrapetot","lnpcjrapetot","lnjrobtot","pcjrobtot","lnpcjrobtot","lnjrobgun","pcjrobgun","lnpcjrobgun","lnjaslttot","pcjaslttot","lnpcjaslttot","lnjasltgun","pcjasltgun","lnpcjasltgun","lnjburgtot","pcjburgtot","lnpcjburgtot","lnjlarceny","pcjlarceny","lnpcjlarceny","lnjalloffense","pcjalloffense","lnpcjalloffense","rrobfrac","lnrrobfrac","addonyr","mmyr","relyr","mmrelyr","yaddon","ymm","everaddon","evermm","addonpre70","mmpre70","timey","timeysq"
"1011",1987,31,1,11.8999996185303,4.90000009536743,3.34494280815125,4.5322699546814,10.6604089736938,16.980052947998,172.772125244141,124.11644744873,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,52,339,745,299,10389,442,12984,44186,71247,52,260,315,117,8248,335,2340,11469,23441,1,23,21,2,685,15,444,3450,4811,3.95124363899231,3.08687233924866,1.12715840339661,5.82600021362305,20.1240329742432,3.00191473960876,6.61338424682617,44.2253837585449,3.78929901123047,5.70044374465942,17.7495155334473,2.87635827064514,9.24850273132324,616.721496582031,6.42441749572754,6.09131002426147,26.2384147644043,3.26722455024719,9.47147274017334,770.768249511719,6.64738798141479,10.6961631774902,2623.01049804688,7.87207794189453,11.1739082336426,4229.4306640625,8.34982299804688,3.95124363899231,3.08687233924866,1.12715840339661,5.56068181991577,15.4343614578247,2.73659634590149,5.75257253646851,18.6993217468262,2.9284873008728,4.76217412948608,6.94546270370483,1.9380886554718,9.01772594451904,489.625427246094,6.19364070892334,5.8141303062439,19.8865814208984,2.99004530906677,7.75790643692017,138.909255981445,4.9338207244873,9.34740257263184,680.833435058594,6.52331781387329,10.0622415542603,1391.5263671875,7.23815631866455,0,0.0593629293143749,-2.8240852355957,3.13549423217773,1.36534738540649,0.311408877372742,3.04452252388,1.24662148952484,0.220437079668045,0.6931471824646,0.11872585862875,-2.1309380531311,6.5294189453125,40.6636047363281,3.70533347129822,2.70805025100708,0.890443921089172,-0.116035155951977,6.09582471847534,26.3571395874023,3.27173924446106,8.1461296081543,204.802108764648,5.32204437255859,8.47866058349609,285.595062255859,5.65457487106323,0.401342272758484,-0.912940680980682,-999,NA,NA,NA,1,0,1,0,1,0,23,529
"1012",1988,31,1,10.3000001907349,3.5,3.37262344360352,4.39077377319336,10.3087730407715,16.7994823455811,179.375747680664,125.307685852051,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,55,376,891,317,11343,441,11794,45166,72556,52,268,305,96,8488,322,1874,10834,22832,5,24,29,5,829,17,371,3156,4591,4.00733327865601,3.25140190124512,1.17908620834351,5.92958927154541,22.2277660369873,3.10134220123291,6.79234457015991,52.6727104187012,3.96409749984741,5.75890159606934,18.7398986816406,2.93065476417542,9.3363561630249,670.557312011719,6.5081090927124,6.08904504776001,26.0703315734863,3.26079797744751,9.37534618377686,697.218811035156,6.54709911346436,10.7180995941162,2670.05126953125,7.88985300064087,11.1921138763428,4289.24951171875,8.36386680603027,3.95124363899231,3.07405281066895,1.12299680709839,5.59098720550537,15.8431949615479,2.76274013519287,5.72031164169312,18.0305023193359,2.89206480979919,4.5643482208252,5.67517423629761,1.73610126972198,9.04640865325928,501.779998779297,6.21816158294678,5.77455139160156,19.0354804992676,2.94630455970764,7.5358304977417,110.784133911133,4.7075834274292,9.29044437408447,640.467041015625,6.46219778060913,10.0359182357788,1349.74560546875,7.20767164230347,1.60943794250488,0.295581996440887,-1.21880900859833,3.178053855896,1.4187935590744,0.349806904792786,3.36729574203491,1.71437561511993,0.539048969745636,1.60943794250488,0.295581996440887,-1.21880900859833,6.72022008895874,49.007495880127,3.89197325706482,2.83321332931519,1.00497877597809,0.00496642291545868,5.91620206832886,21.9321842193604,3.08795523643494,8.05706024169922,186.571350097656,5.22881364822388,8.43185329437256,271.403381347656,5.60360622406006,0.355780035257339,-1.03344261646271,-999,NA,NA,NA,1,0,1,0,1,0,24,576
"1013",1989,31,1,12.8000001907349,3.09999990463257,3.49237847328186,4.1908540725708,10.0326509475708,16.5094242095947,171.494720458984,131.468673706055,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,39,380,832,307,12154,556,11622,44829,72760,39,298,362,120,9574,410,1822,11901,25237,7,50,24,4,1015,14,337,3229,4907,3.66356158256531,2.29284715652466,0.829794347286224,5.94017124176025,22.3405628204346,3.10640406608582,6.72383260726929,48.9140739440918,3.89006519317627,5.72684764862061,18.0488224029541,2.89308047294617,9.40541362762451,714.545227050781,6.57164621353149,6.32076835632324,32.6877708435059,3.48700094223022,9.36065483093262,683.268432617188,6.52688789367676,10.7106103897095,2635.53955078125,7.87684297561646,11.1949214935303,4277.6298828125,8.36115455627441,3.66356158256531,2.29284715652466,0.829794347286224,5.69709348678589,17.519702911377,2.86332607269287,5.89164400100708,21.2823238372803,3.05787682533264,4.78749179840088,7.0549144744873,1.95372450351715,9.1668062210083,562.864562988281,6.33303880691528,6.01615715026855,24.1042900085449,3.18238973617554,7.50768995285034,107.117118835449,4.67392301559448,9.38437747955322,699.671142578125,6.55061054229736,10.1360664367676,1483.70727539062,7.30229902267456,1.94591009616852,0.411536663770676,-0.887857139110565,3.91202306747437,2.93954753875732,1.07825565338135,3.178053855896,1.41098284721375,0.344286531209946,1.3862943649292,0.235163807868958,-1.44747292995453,6.92264366149902,59.6728172302246,4.08887672424316,2.63905739784241,0.823073327541351,-0.194709986448288,5.8200831413269,19.8125514984131,2.98631572723389,8.07992744445801,189.835983276367,5.24616050720215,8.49841785430908,288.487213134766,5.66465091705322,0.368990391492844,-0.996984660625458,-999,NA,NA,NA,1,0,1,0,1,0,25,625
"1014",1990,31,1,10.3000001907349,2.20000004768372,3.60607957839966,4.17546033859253,9.93253421783447,16.1957244873047,176.714340209961,144.647964477539,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,44,476,808,247,14562,695,11284,46539,76488,35,313,344,104,11569,498,1918,11860,27247,2,26,30,5,1200,24,344,3266,5074,3.78418970108032,2.63205289840698,0.967764139175415,6.16541767120361,28.4740257263184,3.34899234771729,6.69456195831299,48.3340606689453,3.87813639640808,5.50938844680786,14.7753868103027,2.69296264648438,9.58617115020752,871.08984375,6.76974534988403,6.54391193389893,41.5744705200195,3.72748637199402,9.33114147186279,675.001892089844,6.51471567153931,10.7480459213257,2783.93408203125,7.9316201210022,11.2448892593384,4575.46484375,8.42846393585205,3.55534815788269,2.09367823600769,0.738922417163849,5.74620342254639,18.7234668731689,2.9297776222229,5.84064149856567,20.5778675079346,3.02421617507935,4.64439105987549,6.22121572494507,1.82796537876129,9.3560848236084,692.050415039062,6.53965902328491,6.21059989929199,29.7900524139404,3.39417457580566,7.55903816223145,114.733573913574,4.74261283874512,9.38092708587646,709.457885742188,6.56450128555298,10.2126989364624,1629.89868164062,7.39627313613892,0.6931471824646,0.11963876336813,-2.12327837944031,3.25809645652771,1.55530393123627,0.44167098402977,3.40119743347168,1.79458141326904,0.584771811962128,1.60943794250488,0.299096912145615,-1.20698761940002,7.09007692337036,71.7832565307617,4.27365112304688,3.178053855896,1.43566513061523,0.361628234386444,5.84064149856567,20.5778675079346,3.02421617507935,8.09132099151611,195.370101928711,5.27489566802979,8.53188514709473,303.523529052734,5.71545934677124,0.305693060159683,-1.18517374992371,-999,NA,NA,NA,1,0,1,0,1,0,26,676
"1015",1991,31,1,9.5,2.79999995231628,3.67738342285156,4.21170425415039,9.80635547637939,15.7781753540039,176.001983642578,144.622772216797,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,54,453,864,298,15091,858,11551,48978,80360,48,308,350,115,11593,471,1873,12938,28348,2,33,24,6,1410,32,367,3371,5445,3.98898410797119,3.20066571235657,1.16335880756378,6.11589193344116,26.8500289916992,3.29026699066162,6.76157283782959,51.2106513977051,3.93594765663147,5.69709348678589,17.6629333496094,2.87146830558777,9.62185382843018,894.467529296875,6.79622840881348,6.75460386276245,50.8550224304199,3.92897891998291,9.35452747344971,684.646118164062,6.52890205383301,10.799126625061,2903.00390625,7.97350120544434,11.2942714691162,4763.06494140625,8.46864700317383,3.8712010383606,2.84503626823425,1.04557585716248,5.73009967803955,18.2556495666504,2.90447449684143,5.85793304443359,20.7450561523438,3.03230786323547,4.74493217468262,6.81623268127441,1.91930687427521,9.35815715789795,687.135498046875,6.53253173828125,6.15485811233521,27.9169178009033,3.32923293113708,7.53529691696167,111.015686035156,4.70967149734497,9.46792411804199,766.855773925781,6.64229869842529,10.252311706543,1680.23095703125,7.42668676376343,0.6931471824646,0.118543177843094,-2.13247799873352,3.49650764465332,1.95596241950989,0.670882344245911,3.178053855896,1.42251813411713,0.352428644895554,1.7917594909668,0.355629533529282,-1.03386569023132,7.25134515762329,83.5729370117188,4.42571973800659,3.465735912323,1.8966908454895,0.640110731124878,5.90536165237427,21.7526721954346,3.07973670959473,8.12296485900879,199.80451965332,5.29733943939209,8.60245323181152,322.733795166016,5.77682781219482,0.344907402992249,-1.0644793510437,-999,NA,NA,NA,1,0,1,0,1,0,27,729
"1016",1992,31,1,10.3000001907349,3,3.74436950683594,4.30602502822876,9.73536014556885,15.3519144058228,177.143020629883,151.244186401367,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,45,467,677,222,14243,654,10092,43865,72643,40,280,259,78,10995,379,1753,10807,25263,NA,34,42,8,1491,35,428,3485,5755,3.80666255950928,2.645672082901,0.972925126552582,6.14632940292358,27.4561977386475,3.31259202957153,6.51767110824585,39.8026695251465,3.68393397331238,5.40267753601074,13.0519828796387,2.56894016265869,9.56402111053467,837.384643554688,6.73028373718262,6.4831075668335,38.4504356384277,3.64936995506287,9.21949863433838,593.336059570312,6.38576078414917,10.6888723373413,2578.9423828125,7.8551344871521,11.1933126449585,4270.87939453125,8.35957527160645,3.68887948989868,2.35170865058899,0.855142176151276,5.63478946685791,16.4619598388672,2.80105233192444,5.55682802200317,15.227313041687,2.72309064865112,4.35670900344849,4.58583164215088,1.52297151088715,9.30519580841064,646.425903320312,6.47145843505859,5.93753623962402,22.2824382781982,3.10379886627197,7.46908378601074,103.063629150391,4.63534641265869,9.28794956207275,635.372863769531,6.4542121887207,10.1370964050293,1485.28039550781,7.30335903167725,NA,NA,NA,3.52636051177979,1.99895226955414,0.692623198032379,3.7376697063446,2.46929407119751,0.903932332992554,2.0794415473938,0.470341712236404,-0.754295825958252,7.30720233917236,87.6599349975586,4.47346496582031,3.55534815788269,2.0577449798584,0.721610724925995,6.05912303924561,25.1632823944092,3.22538590431213,8.15622329711914,204.892608642578,5.32248592376709,8.65782451629639,338.352081298828,5.82408714294434,0.327917277812958,-1.11499392986298,-999,NA,NA,NA,1,0,1,0,1,0,28,784
"1017",1993,31,1,9.60000038146973,2.70000004768372,3.78376936912537,4.34203052520752,9.73855400085449,14.762903213501,193.459091186523,151.958984375,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,60,3444,1004,324,117242,996,30425,45054,79497,54,279,338,91,13071,533,1741,11092,27676,7,18,32,3,1613,29,349,3403,5712,4.09434461593628,3.52671909332275,1.2603679895401,8.14438915252686,202.433670043945,5.31041240692139,6.91174745559692,59.0137634277344,4.07777070999146,5.78074359893799,19.044282913208,2.94676685333252,11.6719951629639,6891.32666015625,8.8380184173584,6.90374708175659,58.5435371398926,4.06977081298828,10.3230199813843,1788.34045410156,7.48904323577881,10.7156171798706,2648.21337890625,7.88164043426514,11.2834749221802,4672.7265625,8.44949817657471,3.98898410797119,3.17404699325562,1.15500748157501,5.63121175765991,16.3992443084717,2.79723525047302,5.82304573059082,19.8671836853027,2.98906922340393,4.51085948944092,5.34885740280151,1.67688298225403,9.47815132141113,768.295715332031,6.64417457580566,6.27852153778076,31.3290214538574,3.44454479217529,7.46221494674683,102.333633422852,4.62823820114136,9.31397914886475,651.972778320312,6.48000288009644,10.2283210754395,1626.75793457031,7.39434432983398,1.94591009616852,0.411450564861298,-0.888066411018372,2.89037179946899,1.05801570415497,0.0563951767981052,3.465735912323,1.88091683387756,0.631759345531464,1.0986123085022,0.176335945725441,-1.73536431789398,7.38585090637207,94.8099594116211,4.55187463760376,3.36729574203491,1.70458090305328,0.533319294452667,5.85507202148438,20.5137481689453,3.02109527587891,8.13241291046143,200.023742675781,5.29843616485596,8.65032482147217,335.74365234375,5.8163480758667,0.322709172964096,-1.13100373744965,-999,NA,NA,NA,1,0,1,0,1,0,29,841
"1018",1994,31,1,9.19999980926514,2.90000009536743,3.82349991798401,4.31685447692871,9.7437572479248,14.3072900772095,195.391372680664,153.02555847168,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,50,498,1221,438,18619,1074,10874,48155,85642,37,301,396,138,14297,525,1658,11558,29583,6,26,52,13,1830,58,299,3571,6123,3.91202306747437,2.9131281375885,1.06922745704651,6.21059989929199,29.0147571563721,3.36780452728271,7.10742568969727,71.1385879516602,4.26462984085083,6.08221912384033,25.5190029144287,3.2394232749939,9.83193778991699,1084.79064941406,6.98914241790771,6.97914505004883,62.5739936828613,4.13634967803955,9.29413032531738,633.547119140625,6.45133447647095,10.7821798324585,2805.6337890625,7.93938493728638,11.357931137085,4989.72265625,8.51513576507568,3.61091780662537,2.15571475028992,0.768122315406799,5.70711040496826,17.5370311737061,2.86431479454041,5.98141431808472,23.0719757080078,3.13861870765686,4.92725372314453,8.04023361206055,2.08445811271667,9.56780529022217,832.979858398438,6.72500944137573,6.26339817047119,30.5878467559814,3.42060279846191,7.41336727142334,96.5993270874023,4.57057189941406,9.35513305664062,673.398681640625,6.51233768463135,10.2949552536011,1723.58142089844,7.45215940475464,1.7917594909668,0.349575370550156,-1.05103611946106,3.25809645652771,1.51482665538788,0.415301024913788,3.95124363899231,3.02965331077576,1.10844814777374,2.56494927406311,0.757413327693939,-0.277846157550812,7.51207113265991,106.620491027832,4.66927576065063,4.06044292449951,3.37922859191895,1.21764743328094,5.70044374465942,17.4205074310303,2.85764813423157,8.18060111999512,208.055618286133,5.33780527114868,8.71980762481689,356.741668701172,5.87701177597046,0.358722358942032,-1.02520656585693,-999,NA,NA,NA,1,0,1,0,1,0,30,900
"1019",1995,31,1,9.89999961853027,2.59999990463257,3.85287642478943,4.34213066101074,9.72392654418945,13.9437427520752,197.465270996094,164.47216796875,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,48,312,1059,406,19880,940,10173,51094,88274,44,184,451,182,15834,499,1433,12433,31982,1,33,86,29,1905,29,272,3989,6728,3.8712010383606,2.77431797981262,1.02040493488312,5.74300336837769,18.0330657958984,2.89220714569092,6.96508026123047,61.2083892822266,4.1142840385437,6.0063533782959,23.4661064147949,3.15555715560913,9.89746952056885,1149.03002929688,7.04667329788208,6.84588003158569,54.3303909301758,3.99508380889893,9.2274923324585,587.981994628906,6.37669610977173,10.8414220809937,2953.14575195312,7.99062633514404,11.3882007598877,5102.08642578125,8.53740501403809,3.78418970108032,2.54312467575073,0.933393537998199,5.21493577957153,10.6348857879639,2.36413979530334,6.1114673614502,26.0670280456543,3.26067113876343,5.20400667190552,10.5192890167236,2.35321068763733,9.66991519927979,915.178100585938,6.81911849975586,6.21260595321655,28.8413467407227,3.36180996894836,7.26752519607544,82.824951171875,4.41672945022583,9.42810916900635,718.606140136719,6.57731342315674,10.3729286193848,1848.5048828125,7.522132396698,0,0.0577982887625694,-2.85079622268677,3.49650764465332,1.90734350681305,0.645711421966553,4.45434713363647,4.97065305709839,1.60355126857758,3.36729574203491,1.67615044116974,0.516499757766724,7.55223751068115,110.105743408203,4.70144128799438,3.36729574203491,1.67615044116974,0.516499757766724,5.60580205917358,15.7211351394653,2.7550060749054,8.29129600524902,230.557373046875,5.44049978256226,8.81403350830078,388.866882324219,5.96323728561401,0.383380562067032,-0.958727121353149,-999,NA,NA,NA,1,0,1,0,1,0,31,961
"1020",1996,31,1,10,2.90000009536743,3.8843035697937,4.30914926528931,9.83214378356934,13.6557550430298,199.126434326172,183.837249755859,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,47,439,1047,389,20070,804,9962,49257,86410,41,288,399,152,16050,399,1339,12392,31866,5,21,58,12,2068,22,342,3802,6671,3.85014748573303,2.69353318214417,0.990853786468506,6.08449935913086,25.1587467193604,3.22520565986633,6.95368432998657,60.0027503967285,4.09439039230347,5.96357917785645,22.293285369873,3.10428547859192,9.90698146820068,1150.19604492188,7.04768753051758,6.68959903717041,46.0766105651855,3.83030557632446,9.20653343200684,570.914428710938,6.34723949432373,10.8048067092896,2822.88012695312,7.94551277160645,11.3668584823608,4952.08935546875,8.50756454467773,3.71357202529907,2.34967803955078,0.854278326034546,5.66296052932739,16.505054473877,2.80366659164429,5.9889612197876,22.8663768768311,3.12966752052307,5.02388048171997,8.7110013961792,2.16458678245544,9.68346405029297,919.812927246094,6.82417011260986,5.9889612197876,22.8663768768311,3.12966752052307,7.19967842102051,76.7370452880859,4.3403844833374,9.42480659484863,710.175842285156,6.56551265716553,10.3692951202393,1826.21557617188,7.51000118255615,1.60943794250488,0.28654608130455,-1.24985587596893,3.04452252388,1.20349359512329,0.185228660702705,4.06044292449951,3.32393455505371,1.20114922523499,2.4849066734314,0.687710583209991,-0.374387204647064,7.63433742523193,118.515464782715,4.77504348754883,3.09104251861572,1.26080274581909,0.23174861073494,5.83481073379517,19.5997524261475,2.97551703453064,8.24328231811523,217.8896484375,5.38398885726929,8.8055248260498,382.309783935547,5.94623136520386,0.371537715196609,-0.990104913711548,-999,NA,NA,NA,1,0,1,0,1,0,32,1024
"1021",1997,31,1,11.1000003814697,2.59999990463257,3.98540616035461,4.28733110427856,9.90313053131104,13.1639175415039,200.102325439453,195.611099243164,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,50,400,1095,450,19810,662,9611,47353,83796,44,222,396,149,14095,307,1316,11662,28866,3,14,59,10,2029,29,289,3350,6132,3.91202306747437,2.85686540603638,1.04972505569458,5.99146461486816,22.854923248291,3.12916660308838,6.99850940704346,62.5653495788574,4.13621139526367,6.10924768447876,25.7117881774902,3.24694967269897,9.89394187927246,1131.89001464844,7.03164386749268,6.4952654838562,37.8248977661133,3.63296747207642,9.17066383361816,549.146667480469,6.30836534500122,10.7653856277466,2705.62280273438,7.9030876159668,11.3361406326294,4787.8779296875,8.47384262084961,3.78418970108032,2.51404142379761,0.921891570091248,5.40267753601074,12.6844816207886,2.54037928581238,5.98141431808472,22.6263732910156,3.11911606788635,5.00394630432129,8.51345825195312,2.1416482925415,9.55357551574707,805.350341796875,6.69127750396729,5.72684764862061,17.5411529541016,2.86454963684082,7.18235206604004,75.1926956176758,4.32005405426025,9.36409091949463,666.335266113281,6.50179290771484,10.2704200744629,1649.32543945312,7.40812158584595,1.0986123085022,0.171411916613579,-1.76368570327759,2.63905739784241,0.799922287464142,-0.223240703344345,4.07753753662109,3.37110114097595,1.21523940563202,2.30258512496948,0.571373045444489,-0.559712946414948,7.6152982711792,115.931594848633,4.75300025939941,3.36729574203491,1.65698194503784,0.504997849464417,5.66642665863037,16.5126819610596,2.80412864685059,8.11671543121338,191.409973144531,5.25441741943359,8.72127628326416,350.365966796875,5.85897827148438,0.410958915948868,-0.889262020587921,-999,NA,NA,NA,1,0,1,0,1,0,33,1089
"1022",1998,31,1,11.6000003814697,2.70000004768372,4.03426837921143,4.2751202583313,10.0555648803711,12.7651481628418,202.1083984375,201.021469116211,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,51,416,1286,551,20310,787,10229,48107,86144,45,259,403,178,14985,379,1390,10738,28943,3,11,69,17,2090,38,372,3258,6147,3.93182563781738,2.90709280967712,1.06715357303619,6.03068542480469,23.7127571105957,3.16601324081421,7.15929174423218,73.3043365478516,4.2946195602417,6.31173467636108,31.4080028533936,3.44706273078918,9.91886901855469,1157.70690917969,7.05419635772705,6.66822814941406,44.8604316711426,3.80355620384216,9.23298168182373,583.071594238281,6.36830997467041,10.7811832427979,2742.1865234375,7.91651105880737,11.3637752532959,4910.36474609375,8.49910354614258,3.80666255950928,2.56508183479309,0.941990375518799,5.55682802200317,14.7634706497192,2.6921558380127,5.99893665313721,22.9717330932617,3.13426446914673,5.18178367614746,10.1463232040405,2.31711149215698,9.61480522155762,854.172241210938,6.75013303756714,5.93753623962402,21.6036891937256,3.07286405563354,7.23705911636353,79.2325286865234,4.37238693237305,9.28154373168945,612.085510253906,6.41687202453613,10.2730836868286,1649.80358886719,7.40841150283813,1.0986123085022,0.171005457639694,-1.76605975627899,2.39789533615112,0.627020001411438,-0.466776847839355,4.23410654067993,3.93312549591064,1.36943435668945,2.83321332931519,0.969030916690826,-0.0314587615430355,7.64491939544678,119.133796691895,4.7802472114563,3.63758611679077,2.16606903076172,0.772913992404938,5.91889381408691,21.2046756744385,3.05422163009644,8.08886909484863,185.711929321289,5.22419691085815,8.72371959686279,350.390167236328,5.85904741287231,0.428460329771042,-0.847557127475739,-999,NA,NA,NA,1,0,1,0,1,0,34,1156
"1023",1999,31,1,9.80000019073486,2.90000009536743,4.08156394958496,4.26163291931152,10.2039098739624,12.3647384643555,204.784286499023,206.831527709961,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,60,410,1257,596,19488,831,9943,44683,81235,42,236,486,242,15082,332,1229,10234,28378,2,22,61,24,1937,22,280,3038,5645,4.09434461593628,3.40464735031128,1.22514140605927,6.01615715026855,23.2650909423828,3.14695405960083,7.13648319244385,71.3273620605469,4.26728010177612,6.39024066925049,33.8194999694824,3.52103757858276,9.87755393981934,1105.82946777344,7.00835084915161,6.7226300239563,47.1543655395508,3.85342669487,9.20462417602539,564.206848144531,6.33542108535767,10.7073488235474,2535.49780273438,7.83814525604248,11.3051013946533,4609.60888671875,8.43589782714844,3.7376697063446,2.38325333595276,0.86846649646759,5.46383190155029,13.3916130065918,2.59462857246399,6.18620872497559,27.5776443481445,3.31700539588928,5.48893785476685,13.7320785522461,2.61973452568054,9.62125682830811,855.814880371094,6.75205421447754,5.80513477325439,18.8390483856201,2.93593168258667,7.11395597457886,69.738525390625,4.24475288391113,9.23347091674805,580.719360351562,6.36426782608032,10.2533693313599,1610.28479003906,7.38416624069214,0.6931471824646,0.113488249480724,-2.17605590820312,3.09104251861572,1.24837076663971,0.221839308738708,4.11087369918823,3.46139168739319,1.2416707277298,3.178053855896,1.36185896396637,0.308850646018982,7.56889581680298,109.913368225098,4.69969272613525,3.09104251861572,1.24837076663971,0.221839308738708,5.63478946685791,15.888355255127,2.76558637619019,8.01895427703857,172.388656616211,5.14975166320801,8.63852500915527,320.320587158203,5.76932239532471,0.474144786596298,-0.746242523193359,-999,NA,NA,NA,1,0,1,0,1,0,35,1225
"1024",2000,31,1,NA,NA,NA,NA,NA,NA,208.159759521484,212.541442871094,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,61,424,1140,490,19713,740,9715,47484,83678,47,230,374,158,14550,299,1296,10165,27689,3,18,47,21,1945,18,231,2856,5363,4.11087369918823,3.43462467193604,1.23390769958496,6.04973363876343,23.8734569549561,3.172767162323,7.03878355026245,64.1880722045898,4.16181755065918,6.1944055557251,27.5896091461182,3.31743931770325,9.88903331756592,1109.94689941406,7.01206731796265,6.60665035247803,41.6659393310547,3.7296838760376,9.18142604827881,547.006225585938,6.30446004867554,10.7681484222412,2673.60205078125,7.89118194580078,11.3347311019897,4711.51708984375,8.45776557922363,3.85014748573303,2.64635014533997,0.973181366920471,5.43807935714722,12.9502248764038,2.56111311912537,5.92425584793091,21.0581912994385,3.04728960990906,5.06259489059448,8.89624118804932,2.18562889099121,9.58534622192383,819.242431640625,6.70838022232056,5.70044374465942,16.8352909088135,2.82347726821899,7.16703796386719,72.9717025756836,4.29007196426392,9.22670555114746,572.343627929688,6.34973955154419,10.2287902832031,1559.0380859375,7.35182428359985,1.0986123085022,0.168915972113609,-1.77835392951965,2.89037179946899,1.01349580287933,0.0134055456146598,3.85014748573303,2.64635014533997,0.973181366920471,3.04452252388,1.1824117898941,0.167556241154671,7.57301712036133,109.513854980469,4.69605112075806,2.89037179946899,1.01349580287933,0.0134055456146598,5.44241762161255,13.0065298080444,2.56545162200928,7.95717716217041,160.807998657227,5.08021116256714,8.58727836608887,301.965454101562,5.71031284332275,0.429824560880661,-0.844378173351288,-999,NA,NA,NA,1,0,1,0,1,0,36,1296
"1025",2001,31,1,NA,NA,NA,NA,NA,NA,NA,NA,1,50,NA,-999,NA,1,1,0.0199999995529652,1,1,0.0199999995529652,42,394,1116,463,19385,551,9077,49861,86116,39,253,433,192,15035,277,1396,10252,28990,1,21,43,13,2094,12,248,2608,5274,3.7376697063446,2.3619749546051,0.859498143196106,5.97635078430176,22.1575736999512,3.09817934036255,7.01750612258911,62.7610473632812,4.1393346786499,6.1377272605896,26.0379619598389,3.25955557823181,9.87225532531738,1090.16394042969,6.99408340454102,6.31173467636108,30.9868621826172,3.43356323242188,9.11349868774414,510.4677734375,6.23532772064209,10.8169946670532,2804.05786132812,7.93882274627686,11.363450050354,4842.9482421875,8.48527908325195,3.66356158256531,2.19326233863831,0.785390079021454,5.53338956832886,14.2280864715576,2.65521788597107,6.07073783874512,24.3508358001709,3.19256615638733,5.25749540328979,10.7975997924805,2.37932395935059,9.61813640594482,845.53076171875,6.73996448516846,5.6240177154541,15.5777864456177,2.74584603309631,7.24136638641357,78.5075454711914,4.36319494247437,9.23522853851318,576.546813964844,6.35705661773682,10.2747058868408,1630.32507324219,7.39653491973877,0,0.0562374964356422,-2.87817144393921,3.04452252388,1.18098747730255,0.166350930929184,3.76120018959045,2.41821241378784,0.883028566837311,2.56494927406311,0.731087446212769,-0.313222199678421,7.64683151245117,117.761322021484,4.76866006851196,2.4849066734314,0.674849987030029,-0.39326485991478,5.51342868804932,13.9468994140625,2.63525724411011,7.8663387298584,146.667388916016,4.98816728591919,8.57054424285889,296.596557617188,5.69237279891968,0.41487455368042,-0.879779100418091,-999,NA,NA,NA,1,0,1,0,1,0,37,1369
